-33.957683,18.46318,100,0,0
-33.957683,18.46318,100,0,0
-33.957683,18.46318,100,0,0
-33.957683,18.463182,100,0,0
-33.957683,18.463182,100,0,0
-33.957683,18.463182,100,0,0
-33.957683,18.463182,100,0,0
-33.957683,18.463182,100,0,0
-33.957683,18.463182,100,0,0
-33.957683,18.463182,100,0,0
-33.957683,18.463182,100,0,0
-33.957683,18.463182,100,0,0
-33.957683,18.463182,100,0,0
-33.957691,18.463182,100,0,0
-33.957691,18.463182,100,0.26,0
-33.957695,18.463176,100,0.26,0
-33.957695,18.463176,100,0.41,0
-33.957698,18.463176,100,0.41,0
-33.957698,18.463176,100,0.2,0
-33.957698,18.463176,100,0.2,0
-33.957698,18.463176,100,0,0
-33.957695,18.463178,100,0,0
-33.957695,18.463178,100,0,0
-33.957695,18.463178,100,0,0
-33.957695,18.463178,100,0,0
-33.957695,18.463178,100,0,0
-33.957695,18.463178,100,0,0
-33.957695,18.46318,100,0,0
-33.957695,18.46318,100,0,0
-33.957691,18.46318,100,0,0
-33.957691,18.46318,100,0,0
-33.957691,18.46318,100,0,0
-33.957691,18.46318,100,0,0
-33.957691,18.463182,100,0,0
-33.957691,18.463182,100,0,0
-33.957691,18.463182,100,0,0
-33.957691,18.463182,100,0,0
-33.957691,18.463182,100,0,0
-33.957691,18.463182,100,0,0
-33.957691,18.463182,100,0,0
-33.957691,18.463182,100,0,0
-33.957691,18.463182,100,0,0
-33.957691,18.463182,100,0,0
-33.957691,18.463182,100,0,0
-33.957691,18.463182,100,0,0
-33.957691,18.463182,100,0,0
-33.957691,18.463182,100,0,0
-33.957691,18.463182,100,0,0
-33.957691,18.463182,100,0,0
-33.957691,18.463182,100,0,0
-33.957691,18.463182,100,0,0
-33.957691,18.463182,100,0,0
-33.957691,18.463182,100,0,0
-33.957691,18.463182,100,0,0
-33.957691,18.463182,100,0,0
-33.957691,18.463182,100,0,0
-33.957691,18.463182,100,0,0
-33.957691,18.463182,100,0,0
-33.957691,18.463182,100,0,0
-33.957691,18.463182,100,0,0
-33.957691,18.463182,100,0,0
-33.957691,18.463182,100,0,0
-33.957691,18.463182,100,0,0
-33.957691,18.463182,100,0,0
-33.957691,18.463182,100,0,0
-33.957691,18.463182,100,0,0
-33.957691,18.463182,100,0,0
-33.957691,18.463182,100,0,0
-33.957691,18.463182,100,0,0
-33.957691,18.463182,100,0,0
-33.957691,18.463182,100,0,0
-33.957687,18.463182,100,0,0
-33.957687,18.463182,100,0,0
-33.957687,18.463182,100,0,0
-33.957687,18.463182,100,0,0
-33.957687,18.463182,100,0,0
-33.957687,18.463182,100,0,0
-33.957687,18.463182,100,0,0
-33.957687,18.463182,100,0,0
-33.957687,18.463182,100,0,0
-33.957687,18.463182,100,0,0
-33.957687,18.463182,100,0,0
-33.957687,18.463182,100,0,0
-33.957687,18.463182,100,0,0
-33.957687,18.463182,100,0,0
-33.957687,18.463182,100,0,0
-33.957687,18.463182,100,0,0
-33.957687,18.463182,100,0,0
-33.957687,18.463182,100,0,0
-33.957687,18.463182,100,0,0
-33.957687,18.463182,100,0,0
-33.957687,18.463182,100,0,0
-33.957687,18.463182,100,0,0
-33.957687,18.463182,100,0,0
